,Molecule ChEMBL ID,Smiles,Standard Value,Cat,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1019,CHEMBL4303574,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,-0.3327,0,11.869415983356244,-0.719626043816159,11.869415983356244,0.06727351820357752,0.3316970024889565,369.5050000000003,338.2570000000001,369.230393852,146,0,0.3036729198099733,-0.4454110626628974,0.4454110626628974,0.3036729198099733,1.2962962962962963,2.111111111111111,2.7777777777777777,1.6598128746257474,732.3957175505843,19.2338400397525,16.53898641774433,16.53898641774433,12.998279207472041,10.587221802428207,10.587221802428207,9.080674907332156,9.080674907332156,8.44539047588415,8.44539047588415,7.454904233264012,7.454904233264012,-1.7599999999999998,1765186.2595909657,18.596242325995714,6.689206857875341,2.5746852499075747,161.9729373571978,9.94411597857734,0.0,5.601050810983688,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,6.423349895620259,23.572988775366074,87.53503889781355,12.338727669087405,5.711685002770702,14.738653162649161,11.680990290722551,0.0,0.0,34.24232738079289,77.23591981669904,0.0,11.64912463690315,0.0,12.343784214475903,0.0,0.0,0.0,0.0,22.489294126483532,9.53140013787187,41.430398868518246,71.63486900571534,16.80483736365369,0.0,0.0,0.0,58.89,5.601050810983688,4.794537184071822,0.0,11.384295757348628,23.671624184645573,57.078257986178784,18.9176633526859,0.0,0.0,24.07590435213069,16.3674658741976,5.896762695627686,0.0,11.869415983356244,12.589909787226151,1.5334543389210606,5.2497542792771865,0.0,17.477367218156605,3.7166690307684034,0.0,0.7391304347826086,27,1,4,4,0,4,0,0,0,4,1,4,2,3,0,3,4,4.714500000000005,104.25450000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1020,CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,-0.036969999999999996,0,10.21518463640211,-0.6470455298187578,10.21518463640211,0.05330841642776196,0.3103203848328889,415.57400000000007,378.2780000000002,415.272258664,166,0,0.12060718497830311,-0.5075837293484645,0.5075837293484645,0.12060718497830311,0.8666666666666667,1.6,2.3666666666666667,1.3851337618374868,692.8029085332718,21.443100532052174,17.931322873908943,17.931322873908943,14.702708600407234,11.135238184370921,11.135238184370921,7.735476862592536,7.735476862592536,5.23553632636815,5.23553632636815,3.3836432849190823,3.3836432849190823,-1.9199999999999997,5469292.084295073,24.350373054269493,14.9673413952666,9.720794934054153,180.2788534824198,25.373233742328495,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.239845656621675,61.90850164085983,25.32197182663541,12.71084835226122,20.056445138322168,0.0,0.0,5.316788604006331,0.0,57.6565997127433,26.303276740850986,65.22129102278387,0.0,5.749511833283905,5.316788604006331,0.0,5.749511833283905,0.0,41.6228589253731,17.764566541238977,0.0,61.31925060039535,48.53093654769288,0.0,0.0,0.0,81.95,6.103966387748303,15.319582184522117,0.0,12.356393797796823,17.671659389306566,58.283450072494475,18.050640183084614,12.13273413692322,0.0,35.64862394631438,4.736862953800049,5.72272644370713,0.0,0.0,32.25581291648074,2.5341057356572696,0.05330841642776196,15.423372013483434,7.2384917444760974,2.772182729767563,0.0,0.52,30,4,5,0,0,0,2,0,2,5,4,5,16,0,0,0,2,4.107400000000005,120.52610000000004,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1021,CHEMBL4303421,CN[C@@H]1C(O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)OC2[C@@H]1O,0.5799,0,11.125611398115007,-1.536097986248704,11.125611398115007,0.1563986782984801,0.14940552522844663,539.5830000000003,498.25500000000034,539.280257132,216,0,0.18917051348348915,-0.3936089538702752,0.3936089538702752,0.18917051348348915,0.7297297297297297,1.4324324324324325,2.081081081081081,1.4330226927134107,755.6745918434925,27.178915606902567,20.47019902186085,20.47019902186085,17.475671965834866,12.460828072288603,12.460828072288603,10.28203394615985,10.28203394615985,7.744034845764417,7.744034845764417,5.455709085587327,5.455709085587327,-0.64,117334159.9304021,29.345276621058893,11.847610886291148,5.66303086121846,213.25732233401413,82.57493765069957,42.72776471423811,18.870080188005637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88931522852921,12.083681658295921,36.940337227453405,54.323479138044476,0.0,0.0,5.316788604006331,22.93466990864874,116.85662506933217,13.654553947190108,0.0,0.0,0.0,28.251458512655073,0.0,0.0,0.0,148.3087001397145,23.684314769000245,0.0,12.841643245852019,0.0,0.0,0.0,0.0,283.64000000000004,110.62186378799306,30.63916436904423,0.0,12.841643245852019,0.0,0.0,0.0,7.04767198267719,0.0,5.316788604006331,46.61898467764899,29.19227087551513,0.0,0.0,64.71089251514033,23.968040066865875,0.0,-4.0487381681355386,-13.700897031210177,-0.5084268899010196,1.5535252983920635,1.0,37,15,16,1,3,4,0,0,0,16,11,16,6,1,3,4,4,-6.949300000000007,123.04410000000001,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,CHEMBL1644,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.02715,0,12.324445861678004,-1.1511841037282962,12.324445861678004,0.011961083816242501,0.5597037383059922,363.3950000000001,346.25900000000007,363.088891644,132,0,0.35211488068006896,-0.5079666252286738,0.5079666252286738,0.35211488068006896,1.36,2.0,2.6,1.7068590078804566,776.4797957092851,18.300600429391718,13.300542883058885,14.117039463986611,11.807438208038285,7.535663712118311,8.584418502098968,5.899359217700862,7.00435172328281,4.193883292538199,5.618067986980747,2.8514049892614297,4.144160892511423,-2.5199999999999996,328694.86969596916,17.307806612841215,6.413498790959588,2.9595421484607374,147.22528930493303,21.263510870849927,28.9041056176044,0.0,5.907179729351506,5.907179729351506,5.969305287951849,14.48898409899412,4.794537184071822,0.0,11.761884949391115,12.13273413692322,30.193027358380107,5.752853606746789,0.0,24.596666341896878,29.545549696045974,0.0,10.216698334856808,5.733667477162185,24.381291670955285,5.752853606746789,41.09906360866854,0.0,5.749511833283905,11.050456081168516,0.0,5.749511833283905,11.761884949391115,50.06519651605024,14.383611552215466,0.0,18.52902952053558,35.53561211697154,0.0,0.0,0.0,132.96,35.24121921791952,24.596666341896878,0.0,11.446551146339738,16.889409628513054,0.0,40.92726295408803,6.923737199690624,0.0,5.316788604006331,5.733667477162185,0.0,1.4008415187572834,37.21878264040927,20.71792061674096,7.001584855707332,-1.6070106627286935,4.094671609588637,0.0,1.673209421525203,0.0,0.3125,25,5,8,0,2,2,1,0,1,6,4,9,4,0,1,1,3,0.15050000000000108,90.39370000000002,1,0,0,0,0,0,0,1,1,1,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1023,CHEMBL1539,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,1.13,1,12.271951530612245,-3.8190532879818586,12.271951530612245,0.012800925925925855,0.7870878791639985,310.33500000000004,296.22300000000007,310.07357592799997,112,0,0.26265421833092817,-0.4885603606406048,0.4885603606406048,0.26265421833092817,1.0952380952380953,1.7619047619047619,2.3333333333333335,2.3899975449548014,731.4226880162947,15.457819157813608,11.399770258456988,12.216266839384714,9.974693637592244,5.789980209823797,7.27314345741819,3.9393351954774336,5.621737436886953,2.590056262338286,3.944902133985588,1.592848506023127,2.6050332314132127,-2.55,47849.096811516,14.850737505038957,5.833949888961301,3.135142847465663,121.53529674829686,15.207393384762284,6.3273200747645415,5.817862777835028,5.749511833283905,15.903279489842955,0.0,4.722094864452088,13.401775505276145,4.9839785209472085,0.0,0.0,24.26546827384644,5.687386274683562,19.11507855807284,17.891522891929036,21.528540205926173,0.0,9.967957041894417,0.0,4.895483475517775,24.67535742416934,30.59278834861098,0.0,11.629500169719275,19.929488249214373,11.50524905251859,11.629500169719275,0.0,32.60534910877842,10.023291153407584,0.0,0.0,35.48827182412876,0.0,0.0,0.0,116.43,10.023291153407584,8.417796984328938,0.0,22.34284642307208,5.687386274683562,0.0,44.812383431166054,0.0,0.0,14.690051906346504,15.207393384762284,36.92410242048049,0.0,7.740794179165392,0.0,6.001491986014893,0.21083438313597092,5.7677009322247415,1.1688374485596706,0.0,-1.0637613495811538,0.16666666666666666,21,3,8,0,0,0,1,1,2,7,2,9,5,0,0,0,2,0.8768,76.79890000000003,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1024,CHEMBL1329567,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1.O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1.O=C(O)/C=C/C(=O)O,0.4021,0,11.822743095179199,-1.2570370370370372,11.822743095179199,0.0867481202893352,0.06558333636920151,794.8560000000003,740.4240000000001,794.3698004080002,312,0,0.32806586375914176,-0.5079622349319175,0.5079622349319175,0.32806586375914176,0.6071428571428571,0.9464285714285714,1.2678571428571428,3.245833200024095e-07,1331.2985928097796,40.969833790618104,31.08560681697083,31.08560681697083,26.921631748767915,17.8874768270519,17.8874768270519,11.998214449853643,11.998214449853643,7.4392260905266365,7.4392260905266365,4.539471975540479,4.539471975540479,-5.38,892006124589.1287,46.7734775407746,28.090066127610676,22.74708229126787,324.1422929451129,80.65359006197073,48.419744037658056,0.0,0.0,0.0,24.000839600579845,0.0,19.178148736287287,0.0,0.0,0.0,48.53093654769288,77.5996042727935,26.427527858051672,68.76476492053172,24.000839600579845,0.0,31.06697387772628,0.0,12.207932775496605,105.08885584620327,60.68297676136064,0.0,22.99804733313562,30.740880323625422,9.589074368143644,22.99804733313562,0.0,181.7366120530249,19.06280027574374,0.0,0.0,60.68297676136064,0.0,0.0,0.0,281.18,24.146543351400304,29.3912035259687,0.0,36.77501662026979,115.52615579741301,0.0,24.26546827384644,34.0652877355474,0.0,21.267154416025324,39.37356139456301,21.203950988802976,0.0,46.204774491843665,65.38953092264218,0.0,-0.9986741431851507,12.468402343521982,-0.20139289809383687,7.933408294468189,0.0,0.5,56,10,20,0,2,2,2,0,2,14,10,20,18,0,2,2,4,-0.7615999999999885,200.94959999999958,2,2,2,0,0,0,0,2,2,2,4,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
1025,CHEMBL1046,NCCCCCC(=O)O,0.1042,0,9.931203231292518,-0.715720899470899,9.931203231292518,0.2777777777777777,0.5365844185944308,131.175,118.07099999999997,131.094628656,54,0,0.30283956335443907,-0.4812303897671254,0.4812303897671254,0.30283956335443907,1.3333333333333333,2.0,2.4444444444444446,2.8288681349096856,83.12704561867443,7.112884175122364,5.4683460610861845,5.4683460610861845,4.270055610029662,3.189532624039047,3.189532624039047,1.9930738495979874,1.9930738495979874,1.0947663120195235,1.0947663120195235,0.5973399877469558,0.5973399877469558,-0.5700000000000001,84.62711413110172,8.43,5.564589502018842,7.43,54.85960814906508,10.84019487200289,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.4208216229260096,19.386399651764595,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,5.733667477162185,25.683286491704038,6.544756405912575,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.62058908870513,4.794537184071822,0.0,25.683286491704038,0.0,0.0,0.0,0.0,63.32000000000001,5.969305287951849,4.794537184071822,0.0,6.4208216229260096,6.544756405912575,19.26246486877803,0.0,0.0,0.0,0.0,10.84019487200289,0.0,0.0,9.931203231292518,8.1815589569161,5.19796626984127,-0.715720899470899,0.0,2.9053703703703704,0.6662887377173091,0.0,0.8333333333333334,9,3,3,0,0,0,0,0,0,2,2,3,5,0,0,0,0,0.5901000000000001,35.158199999999994,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1026,CHEMBL1201270,C1N2CN3CN1CN(C2)C3,0.2897,0,2.46875,1.1875,2.46875,1.1875,0.4267612580294936,140.19,128.094,140.106196384,56,0,0.055459509263224904,-0.26435721645045884,0.26435721645045884,0.055459509263224904,0.4,0.6,0.8,1.897366596101028,101.29748098348911,6.552041763877789,6.031495069119117,6.031495069119117,4.898979485566357,3.7947331922020555,3.7947331922020555,3.5318097104236035,3.5318097104236035,2.3999999999999986,2.3999999999999986,2.2337125894476615,2.2337125894476615,-0.16,344.33362050890895,5.485247443389335,1.7072404432021557,0.6453803882707986,60.58580282003839,0.0,0.0,0.0,0.0,0.0,0.0,19.599638923401912,0.0,0.0,0.0,0.0,0.0,0.0,40.01214713339486,0.0,0.0,0.0,19.599638923401912,0.0,0.0,40.01214713339486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.611786056796774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,0.0,0.0,0.0,0.0,0.0,40.01214713339486,0.0,0.0,19.599638923401912,0.0,0.0,0.0,9.875,0.0,0.0,0.0,0.0,0.0,7.125,0.0,1.0,10,0,4,0,4,4,0,0,0,4,0,4,0,0,4,4,4,-1.0197999999999992,36.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,CHEMBL1964546,Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,-0.1779,0,8.743055555555555,-4.666666666666666,8.743055555555555,0.7252343159486018,0.28228748895401756,307.331,294.22700000000003,307.06267689599997,110,0,0.3943465294963554,-0.39866532629934587,0.39866532629934587,0.3943465294963554,0.8095238095238095,1.1904761904761905,1.5714285714285714,2.8233331527540236e-07,844.8275643922836,15.620955864630139,10.762538080598098,11.579034661525824,9.720346690612276,5.776463582307826,7.173426992314712,4.34048062888551,5.236147502558954,2.6608932488204182,2.6608932488204182,1.8564545760574553,1.8564545760574553,-2.4200000000000004,33408.837805429815,14.978146573445834,5.523210354016405,4.278874276493928,120.33186634976317,11.46733495432437,0.0,0.0,0.0,0.0,10.399000581649606,9.105499747380728,4.9839785209472085,8.417796984328938,0.0,12.13273413692322,30.33183534230805,22.147220978296716,11.033401435232523,17.523296731709664,43.57962299517884,0.0,4.9839785209472085,0.0,0.0,11.46733495432437,42.46456947923127,0.0,0.0,11.46733495432437,11.374772549367124,0.0,0.0,22.50727525265687,10.399000581649606,0.0,0.0,42.46456947923127,0.0,21.805849864162113,0.0,139.53,10.399000581649606,0.0,0.0,0.0,0.0,33.180622413529235,0.0,0.0,36.39820241076966,11.050345589408819,28.990631686034035,31.583333333333332,0.0,4.539351851851851,2.178650793650794,14.718805429579241,0.0,13.563191924918115,0.0,0.0,-4.666666666666666,0.0,21,6,7,0,0,0,2,1,3,5,4,8,0,0,0,0,3,1.8996000000000002,82.25120000000004,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,CHEMBL19299,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.3451,0,11.565406795051455,-0.8113697299907614,11.565406795051455,0.17384002057613146,0.8883440640479293,246.30599999999993,228.16199999999995,246.125594436,96,0,0.31018535153233245,-0.4807885019257389,0.4807885019257389,0.31018535153233245,1.3888888888888888,2.0555555555555554,2.5555555555555554,2.0331905666563372,447.3114477245783,13.120955864630139,10.556238916311631,10.556238916311631,8.575387400469408,6.420201328348099,6.420201328348099,5.061096066478886,5.061096066478886,3.7633509534004634,3.7633509534004634,2.4731919265169635,2.4731919265169635,-1.6400000000000001,15088.520034143405,12.807556754231348,5.3375938913020615,2.780762010897773,106.82732894782077,5.106527394840706,5.783244946364939,0.0,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,24.26546827384644,37.31310505186264,12.338727669087403,5.917906046161393,14.69560176298435,11.75255023431679,0.0,0.0,5.917906046161393,38.52492973755605,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,16.859077629157493,16.00989599106965,5.917906046161393,43.23101109802404,24.26546827384644,0.0,0.0,0.0,54.37,11.887211334113243,9.589074368143644,0.0,5.917906046161393,5.783244946364939,36.81018947509803,0.0,6.923737199690624,24.26546827384644,0.0,5.106527394840706,0.0,0.0,22.427074289630657,8.924606374982908,1.9310993008314443,-0.7438787320483753,7.5990495086923655,3.5169737771013923,1.6784088141429412,0.0,0.4666666666666667,18,1,3,1,0,1,1,0,1,2,1,3,4,1,0,1,2,2.7864000000000013,68.54480000000004,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,CHEMBL112687,CC(=O)Nc1ccc(C(=O)O)cc1,0.2572,0,10.604522549760645,-0.9774305555555556,10.604522549760645,0.1777083333333329,0.7195027364935574,179.17499999999998,170.10299999999998,179.058243148,68,0,0.3351808388561721,-0.47763923618931253,0.47763923618931253,0.3351808388561721,1.2307692307692308,1.7692307692307692,2.1538461538461537,2.809454194164694,329.21798022455295,9.844934982691242,7.073111253186188,7.073111253186188,6.092224152875016,3.703222293259761,3.703222293259761,2.5636890514460067,2.5636890514460067,1.4522193581364788,1.4522193581364788,0.8994013142312423,0.8994013142312423,-1.8399999999999999,724.9704113311476,9.249605734767023,3.7092512583454584,2.59054602489952,75.19336959857837,10.423315998847038,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,0.0,24.26546827384644,12.611123474374185,5.563451491696996,14.69560176298435,17.563871291986917,0.0,0.0,0.0,6.923737199690624,5.316788604006331,29.828919765543436,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,16.983012412144063,4.794537184071822,0.0,17.28172587545944,24.26546827384644,0.0,0.0,0.0,66.4,5.969305287951849,9.589074368143644,0.0,11.470631221048501,5.687386274683562,0.0,19.056471336613843,12.13273413692322,0.0,5.316788604006331,5.106527394840706,0.0,0.0,21.05160619803477,11.109297524565381,0.797779667422525,-1.1551388888888885,5.969166666666666,0.0,1.3939554988662133,0.0,0.1111111111111111,13,2,4,0,0,0,1,0,1,2,2,4,2,0,0,0,1,1.3432,47.70500000000001,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,CHEMBL1454910,O=[N+]([O-])c1ccc(O)c2ncccc12,0.4262,0,10.622356386999243,-0.49657407407407383,10.622356386999243,0.049814814814814534,0.5494668589074613,190.158,184.10999999999996,190.037842052,70,0,0.2785465033986076,-0.505657473516488,0.505657473516488,0.2785465033986076,1.3571428571428572,2.142857142857143,2.857142857142857,2.8831748525258547,510.38326813716645,10.129392033067417,7.04488871337573,7.04488871337573,6.698377302757662,3.910193058451648,3.910193058451648,2.7604932726252356,2.7604932726252356,1.9220545488963234,1.9220545488963234,1.3018953992113511,1.3018953992113511,-2.17,1862.1353502942911,8.429238558789956,2.951446071553371,1.1487515559686323,78.7799251068745,5.106527394840706,11.266212550900168,0.0,0.0,5.687386274683562,0.0,15.09829678971278,0.0,0.0,0.0,0.0,18.19910120538483,12.263210640074686,10.309535263282466,10.029838443658377,16.59031120676462,0.0,4.9839785209472085,0.0,0.0,0.0,40.57663011422509,0.0,5.749511833283905,0.0,5.687386274683562,5.749511833283905,0.0,15.013816964605585,0.0,10.114318268765572,0.0,30.462311845459517,0.0,10.902924932081056,0.0,76.26,4.923311048817671,15.220845663606278,0.0,16.95359882558373,5.386224214464796,0.0,18.3295777085363,12.13273413692322,0.0,4.9839785209472085,0.0,0.0,0.0,13.99513416477702,20.359595616024187,0.20148148148148248,-0.049814814814814534,5.682314814814815,1.4779554043839758,0.0,0.0,0.0,14,1,5,0,0,0,1,1,2,4,1,5,1,0,0,0,2,1.8485999999999996,50.062200000000026,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
